run_date,disease,state,year,cumulative_notifications
2025-11-19,COVID-19,TAS,2025,2726
2025-11-26,COVID-19,TAS,2025,2756
2025-12-03,COVID-19,TAS,2025,2795
2025-12-10,COVID-19,TAS,2025,2844
2025-12-17,COVID-19,TAS,2025,2892
2025-12-24,COVID-19,TAS,2025,2931
2026-01-02,COVID-19,TAS,2026,0
2026-01-07,COVID-19,TAS,2026,2
2026-01-14,COVID-19,TAS,2026,25
2026-01-21,COVID-19,TAS,2026,58
2026-01-28,COVID-19,TAS,2026,65
2026-02-04,COVID-19,TAS,2026,88
2026-02-11,COVID-19,TAS,2026,95
2026-02-18,COVID-19,TAS,2026,131
2026-02-25,COVID-19,TAS,2026,155
2026-03-04,COVID-19,TAS,2026,171
2026-03-11,COVID-19,TAS,2026,178
2026-03-18,COVID-19,TAS,2026,200
2026-03-25,COVID-19,TAS,2026,230
2026-04-01,COVID-19,TAS,2026,252
2026-04-08,COVID-19,TAS,2026,270
2026-04-15,COVID-19,TAS,2026,293
2026-04-22,COVID-19,TAS,2026,324
2026-04-29,COVID-19,TAS,2026,347
2026-05-06,COVID-19,TAS,2026,375
2026-05-13,COVID-19,TAS,2026,391
2026-05-20,COVID-19,TAS,2026,413
2026-05-27,COVID-19,TAS,2026,432
2026-06-03,COVID-19,TAS,2026,467
2026-06-10,COVID-19,TAS,2026,503
2026-06-17,COVID-19,TAS,2026,576
2026-06-24,COVID-19,TAS,2026,615
2026-07-01,COVID-19,TAS,2026,657
2026-07-08,COVID-19,TAS,2026,712
2026-07-15,COVID-19,TAS,2026,767
2024-10-02,COVID-19,VIC,2024,39182
2024-10-09,COVID-19,VIC,2024,40002
2024-10-16,COVID-19,VIC,2024,40832
2024-10-23,COVID-19,VIC,2024,42012
2024-10-30,COVID-19,VIC,2024,42227
2024-11-06,COVID-19,VIC,2024,42227
2024-11-13,COVID-19,VIC,2024,42227
2024-11-20,COVID-19,VIC,2024,47441
2024-11-27,COVID-19,VIC,2024,48807
2024-12-04,COVID-19,VIC,2024,50205
2024-12-11,COVID-19,VIC,2024,51371
2024-12-18,COVID-19,VIC,2024,52303
2024-12-25,COVID-19,VIC,2024,53767
2025-01-02,COVID-19,VIC,2025,0
2025-01-08,COVID-19,VIC,2025,782
2025-01-15,COVID-19,VIC,2025,1911
2025-01-22,COVID-19,VIC,2025,2690
2025-01-29,COVID-19,VIC,2025,3269
2025-02-05,COVID-19,VIC,2025,3883
2025-02-13,COVID-19,VIC,2025,4482
2025-02-19,COVID-19,VIC,2025,4802
2025-02-26,COVID-19,VIC,2025,5478
2025-03-05,COVID-19,VIC,2025,6047
2025-03-12,COVID-19,VIC,2025,6434
2025-03-19,COVID-19,VIC,2025,6835
2025-03-26,COVID-19,VIC,2025,7210
2025-04-02,COVID-19,VIC,2025,7579
2025-04-09,COVID-19,VIC,2025,7998
2025-04-16,COVID-19,VIC,2025,8185
2025-04-23,COVID-19,VIC,2025,8391
2025-04-30,COVID-19,VIC,2025,8990
2025-05-07,COVID-19,VIC,2025,9387
2025-05-14,COVID-19,VIC,2025,9974
2025-05-21,COVID-19,VIC,2025,10721
2025-05-28,COVID-19,VIC,2025,11970
2025-06-04,COVID-19,VIC,2025,13440
2025-06-11,COVID-19,VIC,2025,14961
2025-06-18,COVID-19,VIC,2025,16457
2025-06-25,COVID-19,VIC,2025,18046
2025-07-02,COVID-19,VIC,2025,19541
2025-07-09,COVID-19,VIC,2025,20205
2025-07-16,COVID-19,VIC,2025,21635
2025-07-23,COVID-19,VIC,2025,21343
2025-07-30,COVID-19,VIC,2025,22185
2025-08-06,COVID-19,VIC,2025,22918
2025-08-13,COVID-19,VIC,2025,23736
2025-08-20,COVID-19,VIC,2025,24518
2025-08-27,COVID-19,VIC,2025,25296
2025-09-03,COVID-19,VIC,2025,26041
2025-09-10,COVID-19,VIC,2025,26719
2025-09-17,COVID-19,VIC,2025,27297
2025-09-24,COVID-19,VIC,2025,27712
2025-10-01,COVID-19,VIC,2025,28125
2025-10-08,COVID-19,VIC,2025,28534
2025-10-15,COVID-19,VIC,2025,28958
2025-10-22,COVID-19,VIC,2025,29337
2025-10-29,COVID-19,VIC,2025,29736
2025-11-05,COVID-19,VIC,2025,30134
2025-11-12,COVID-19,VIC,2025,30651
2025-11-19,COVID-19,VIC,2025,31125
2025-11-26,COVID-19,VIC,2025,31626
2025-12-03,COVID-19,VIC,2025,32096
2025-12-10,COVID-19,VIC,2025,32617
2025-12-17,COVID-19,VIC,2025,33097
2025-12-24,COVID-19,VIC,2025,33604
2026-01-02,COVID-19,VIC,2026,0
2026-01-07,COVID-19,VIC,2026,268
2026-01-14,COVID-19,VIC,2026,603
2026-01-21,COVID-19,VIC,2026,827
2026-01-28,COVID-19,VIC,2026,988
2026-02-04,COVID-19,VIC,2026,1170
2026-02-11,COVID-19,VIC,2026,1439
2026-02-18,COVID-19,VIC,2026,1674
2026-02-25,COVID-19,VIC,2026,1971
2026-03-04,COVID-19,VIC,2026,2333
2026-03-11,COVID-19,VIC,2026,2613
2026-03-18,COVID-19,VIC,2026,2951
2026-03-25,COVID-19,VIC,2026,3238
2026-04-01,COVID-19,VIC,2026,3541
2026-04-08,COVID-19,VIC,2026,3752
2026-04-15,COVID-19,VIC,2026,4053
2026-04-22,COVID-19,VIC,2026,4359
2026-04-29,COVID-19,VIC,2026,4653
2026-05-06,COVID-19,VIC,2026,4985
2026-05-13,COVID-19,VIC,2026,5290
2026-05-20,COVID-19,VIC,2026,5596
2026-05-27,COVID-19,VIC,2026,5979
2026-06-03,COVID-19,VIC,2026,6370
2026-06-10,COVID-19,VIC,2026,6720
2026-06-17,COVID-19,VIC,2026,7132
2026-06-24,COVID-19,VIC,2026,7492
2026-07-01,COVID-19,VIC,2026,7879
2026-07-08,COVID-19,VIC,2026,8192
2026-07-15,COVID-19,VIC,2026,8565
2024-10-02,COVID-19,WA,2024,12411
2024-10-09,COVID-19,WA,2024,12563
2024-10-16,COVID-19,WA,2024,12740
2024-10-23,COVID-19,WA,2024,12892
2024-10-30,COVID-19,WA,2024,13237
2024-11-06,COVID-19,WA,2024,13445
2024-11-13,COVID-19,WA,2024,13755
2024-11-20,COVID-19,WA,2024,14062
2024-11-27,COVID-19,WA,2024,14362
2024-12-04,COVID-19,WA,2024,14637
2024-12-11,COVID-19,WA,2024,15098
2024-12-18,COVID-19,WA,2024,15464
2024-12-25,COVID-19,WA,2024,15805
2025-01-02,COVID-19,WA,2025,0
2025-01-08,COVID-19,WA,2025,141
2025-01-15,COVID-19,WA,2025,526
2025-01-22,COVID-19,WA,2025,781
2025-01-29,COVID-19,WA,2025,1081
2025-02-05,COVID-19,WA,2025,1352
2025-02-13,COVID-19,WA,2025,1613
2025-02-19,COVID-19,WA,2025,1844
2025-02-26,COVID-19,WA,2025,2095
2025-03-05,COVID-19,WA,2025,2095
2025-03-12,COVID-19,WA,2025,2478
2025-03-19,COVID-19,WA,2025,2650
2025-03-26,COVID-19,WA,2025,2777
2025-04-02,COVID-19,WA,2025,2890
2025-04-09,COVID-19,WA,2025,3042
2025-04-16,COVID-19,WA,2025,3166
2025-04-23,COVID-19,WA,2025,3258
2025-04-30,COVID-19,WA,2025,3362
2025-05-07,COVID-19,WA,2025,3491
2025-05-14,COVID-19,WA,2025,3668
2025-05-21,COVID-19,WA,2025,4083
2025-05-28,COVID-19,WA,2025,4420
2025-06-04,COVID-19,WA,2025,4420
2025-06-11,COVID-19,WA,2025,5469
2025-06-18,COVID-19,WA,2025,5993
2025-06-25,COVID-19,WA,2025,6610
2025-07-02,COVID-19,WA,2025,7178
2025-07-09,COVID-19,WA,2025,7679
2025-07-16,COVID-19,WA,2025,8584
2025-07-23,COVID-19,WA,2025,8920
2025-07-30,COVID-19,WA,2025,9289
2025-08-06,COVID-19,WA,2025,9586
2025-08-13,COVID-19,WA,2025,9767
2025-08-20,COVID-19,WA,2025,10029
2025-08-27,COVID-19,WA,2025,10029
2025-09-03,COVID-19,WA,2025,10521
2025-09-10,COVID-19,WA,2025,10521
2025-09-17,COVID-19,WA,2025,10874
2025-09-24,COVID-19,WA,2025,11019
2025-10-01,COVID-19,WA,2025,11019
2025-10-08,COVID-19,WA,2025,10616
2025-10-15,COVID-19,WA,2025,10797
2025-10-22,COVID-19,WA,2025,10797
2025-10-29,COVID-19,WA,2025,10958
2025-11-05,COVID-19,WA,2025,11039
2025-11-12,COVID-19,WA,2025,11146
2025-11-19,COVID-19,WA,2025,11242
2025-11-26,COVID-19,WA,2025,11306
2025-12-03,COVID-19,WA,2025,11845
2025-12-10,COVID-19,WA,2025,11906
2025-12-17,COVID-19,WA,2025,11961
2025-12-24,COVID-19,WA,2025,11961
2026-01-02,COVID-19,WA,2026,0
2026-01-07,COVID-19,WA,2026,0
2026-01-14,COVID-19,WA,2026,15
2026-01-21,COVID-19,WA,2026,127
2026-01-28,COVID-19,WA,2026,127
2026-02-04,COVID-19,WA,2026,178
2026-02-11,COVID-19,WA,2026,178
2026-02-18,COVID-19,WA,2026,322
2026-02-25,COVID-19,WA,2026,418
2026-03-04,COVID-19,WA,2026,487
2026-03-11,COVID-19,WA,2026,558
2026-03-18,COVID-19,WA,2026,558
2026-03-25,COVID-19,WA,2026,687
2026-04-01,COVID-19,WA,2026,773
2026-04-08,COVID-19,WA,2026,824
2026-04-15,COVID-19,WA,2026,879
2026-04-22,COVID-19,WA,2026,924
2026-04-29,COVID-19,WA,2026,924
2026-05-06,COVID-19,WA,2026,1120
2026-05-13,COVID-19,WA,2026,1232
2026-05-20,COVID-19,WA,2026,1232
2026-05-27,COVID-19,WA,2026,1466
2026-06-03,COVID-19,WA,2026,1466
2026-06-10,COVID-19,WA,2026,1575
2026-06-17,COVID-19,WA,2026,1686
2026-06-24,COVID-19,WA,2026,1933
2026-07-01,COVID-19,WA,2026,2070
2026-07-08,COVID-19,WA,2026,2508
2026-07-15,COVID-19,WA,2026,2762
2024-09-17,Influenza,ACT,2024,4379
2024-09-24,Influenza,ACT,2024,4488
2024-10-02,Influenza,ACT,2024,4570
2024-10-09,Influenza,ACT,2024,4614
2024-10-16,Influenza,ACT,2024,4647
2024-10-23,Influenza,ACT,2024,4661
2024-10-30,Influenza,ACT,2024,4681
2024-11-06,Influenza,ACT,2024,4712
2024-11-13,Influenza,ACT,2024,4734
2024-11-20,Influenza,ACT,2024,4744
2024-11-27,Influenza,ACT,2024,4751
2024-12-04,Influenza,ACT,2024,4762
2024-12-11,Influenza,ACT,2024,4769
2024-12-18,Influenza,ACT,2024,4780
2024-12-25,Influenza,ACT,2024,4795
2025-01-01,Influenza,ACT,2025,0
2025-01-02,Influenza,ACT,2025,0
2025-01-08,Influenza,ACT,2025,38
2025-01-15,Influenza,ACT,2025,87
2025-01-22,Influenza,ACT,2025,121
2025-01-29,Influenza,ACT,2025,155
2025-02-05,Influenza,ACT,2025,189
2025-02-12,Influenza,ACT,2025,246
2025-02-13,Influenza,ACT,2025,246
2025-02-19,Influenza,ACT,2025,277
2025-02-26,Influenza,ACT,2025,337
2025-03-05,Influenza,ACT,2025,401
2025-03-12,Influenza,ACT,2025,451
2025-03-19,Influenza,ACT,2025,509
2025-03-26,Influenza,ACT,2025,557
2025-04-02,Influenza,ACT,2025,588
2025-04-09,Influenza,ACT,2025,619
2025-04-16,Influenza,ACT,2025,676
2025-04-23,Influenza,ACT,2025,722
2025-04-30,Influenza,ACT,2025,771
2025-05-07,Influenza,ACT,2025,826
2025-05-14,Influenza,ACT,2025,934
2025-05-21,Influenza,ACT,2025,1094
2025-05-28,Influenza,ACT,2025,1268
2025-06-04,Influenza,ACT,2025,1452
2025-06-11,Influenza,ACT,2025,1665
2025-06-18,Influenza,ACT,2025,2024
2025-06-25,Influenza,ACT,2025,2407
2025-07-02,Influenza,ACT,2025,2959
2025-07-09,Influenza,ACT,2025,3582
2025-07-16,Influenza,ACT,2025,4036
2025-07-23,Influenza,ACT,2025,4415
2025-07-30,Influenza,ACT,2025,4795
2025-08-06,Influenza,ACT,2025,5230
2025-08-13,Influenza,ACT,2025,5660
2025-08-20,Influenza,ACT,2025,6045
2025-08-27,Influenza,ACT,2025,6384
2025-09-03,Influenza,ACT,2025,6611
2025-09-10,Influenza,ACT,2025,6792
2025-09-17,Influenza,ACT,2025,6983
2025-09-24,Influenza,ACT,2025,7207
2025-10-01,Influenza,ACT,2025,7383
2025-10-08,Influenza,ACT,2025,7456
2025-10-15,Influenza,ACT,2025,7568
2025-10-22,Influenza,ACT,2025,7654
2025-10-29,Influenza,ACT,2025,7783
2025-11-05,Influenza,ACT,2025,7870
2025-11-12,Influenza,ACT,2025,7930
2025-11-19,Influenza,ACT,2025,8036
2025-11-26,Influenza,ACT,2025,8175
2025-12-03,Influenza,ACT,2025,8292
2025-12-10,Influenza,ACT,2025,8404
2025-12-17,Influenza,ACT,2025,8597
2025-12-24,Influenza,ACT,2025,8815
2025-12-31,Influenza,ACT,2025,8934
2026-01-01,Influenza,ACT,2026,0
2026-01-02,Influenza,ACT,2026,0
2026-01-07,Influenza,ACT,2026,63
2026-01-14,Influenza,ACT,2026,121
2026-01-21,Influenza,ACT,2026,147
2026-01-28,Influenza,ACT,2026,168
2026-02-04,Influenza,ACT,2026,193
2026-02-11,Influenza,ACT,2026,208
2026-02-18,Influenza,ACT,2026,219
2026-02-25,Influenza,ACT,2026,234
2026-03-04,Influenza,ACT,2026,248
2026-03-11,Influenza,ACT,2026,256
2026-03-18,Influenza,ACT,2026,270
2026-03-25,Influenza,ACT,2026,274
2026-04-01,Influenza,ACT,2026,283
2026-04-08,Influenza,ACT,2026,296
2026-04-15,Influenza,ACT,2026,306
2026-04-22,Influenza,ACT,2026,311
2026-04-29,Influenza,ACT,2026,314
2026-05-06,Influenza,ACT,2026,322
2026-05-13,Influenza,ACT,2026,327
2026-05-20,Influenza,ACT,2026,334
2026-05-27,Influenza,ACT,2026,339
2026-06-03,Influenza,ACT,2026,340
2026-06-10,Influenza,ACT,2026,344
2026-06-17,Influenza,ACT,2026,352
2026-06-24,Influenza,ACT,2026,361
2026-07-01,Influenza,ACT,2026,373
2026-07-08,Influenza,ACT,2026,392
2026-07-15,Influenza,ACT,2026,428
2024-09-17,Influenza,NSW,2024,153499
2024-09-24,Influenza,NSW,2024,154341
2024-10-02,Influenza,NSW,2024,155425
2024-10-09,Influenza,NSW,2024,155980
2024-10-16,Influenza,NSW,2024,156464
2024-10-23,Influenza,NSW,2024,156852
2024-10-30,Influenza,NSW,2024,157246
2024-11-06,Influenza,NSW,2024,157681
2024-11-13,Influenza,NSW,2024,158172
2024-11-20,Influenza,NSW,2024,158595
2024-11-27,Influenza,NSW,2024,159048
2024-12-04,Influenza,NSW,2024,159493
2024-12-11,Influenza,NSW,2024,159928
2024-12-18,Influenza,NSW,2024,160396
2024-12-25,Influenza,NSW,2024,160888
2025-01-02,Influenza,NSW,2025,19
2025-01-08,Influenza,NSW,2025,741
2025-01-15,Influenza,NSW,2025,2135
2025-01-22,Influenza,NSW,2025,3416
2025-01-29,Influenza,NSW,2025,4519
2025-02-05,Influenza,NSW,2025,5827
2025-02-13,Influenza,NSW,2025,7434
2025-02-19,Influenza,NSW,2025,8265
2025-02-26,Influenza,NSW,2025,9900
2025-03-05,Influenza,NSW,2025,11417
2025-03-12,Influenza,NSW,2025,13005
2025-03-19,Influenza,NSW,2025,14951
2025-03-26,Influenza,NSW,2025,16875
2025-04-02,Influenza,NSW,2025,18772
2025-04-09,Influenza,NSW,2025,20975
2025-04-16,Influenza,NSW,2025,23207
2025-04-23,Influenza,NSW,2025,24789
2025-04-30,Influenza,NSW,2025,26409
2025-05-07,Influenza,NSW,2025,27935
2025-05-14,Influenza,NSW,2025,29486
2025-05-21,Influenza,NSW,2025,29486
2025-05-28,Influenza,NSW,2025,34003
2025-06-04,Influenza,NSW,2025,37009
2025-06-11,Influenza,NSW,2025,39993
2025-06-18,Influenza,NSW,2025,44441
2025-06-25,Influenza,NSW,2025,50135
2025-07-02,Influenza,NSW,2025,57521
2025-07-09,Influenza,NSW,2025,66137
2025-07-16,Influenza,NSW,2025,74660
2025-07-23,Influenza,NSW,2025,82963
2025-07-30,Influenza,NSW,2025,91395
2025-08-06,Influenza,NSW,2025,99498
2025-08-13,Influenza,NSW,2025,107401
2025-08-20,Influenza,NSW,2025,114617
2025-08-27,Influenza,NSW,2025,121521
2025-09-03,Influenza,NSW,2025,128128
2025-09-10,Influenza,NSW,2025,134156
2025-09-17,Influenza,NSW,2025,138914
2025-09-24,Influenza,NSW,2025,142981
2025-10-01,Influenza,NSW,2025,146579
2025-10-08,Influenza,NSW,2025,149274
2025-10-15,Influenza,NSW,2025,151737
2025-10-22,Influenza,NSW,2025,154029
2025-10-29,Influenza,NSW,2025,156145
2025-11-05,Influenza,NSW,2025,158737
2025-11-12,Influenza,NSW,2025,161794
2025-11-19,Influenza,NSW,2025,165137
2025-11-26,Influenza,NSW,2025,168759
2025-12-03,Influenza,NSW,2025,172478
2025-12-10,Influenza,NSW,2025,176888
2025-12-17,Influenza,NSW,2025,181245
2025-12-24,Influenza,NSW,2025,184904
2026-01-02,Influenza,NSW,2026,0
2026-01-07,Influenza,NSW,2026,864
2026-01-14,Influenza,NSW,2026,2086
2026-01-21,Influenza,NSW,2026,3059
2026-01-28,Influenza,NSW,2026,3608
2026-02-04,Influenza,NSW,2026,4251
2026-02-11,Influenza,NSW,2026,4883
2026-02-18,Influenza,NSW,2026,5493
2026-02-25,Influenza,NSW,2026,6044
2026-03-04,Influenza,NSW,2026,6559
2026-03-11,Influenza,NSW,2026,7133
2026-03-18,Influenza,NSW,2026,7686
2026-03-25,Influenza,NSW,2026,8164
2026-04-01,Influenza,NSW,2026,8678
2026-04-08,Influenza,NSW,2026,9009
2026-04-15,Influenza,NSW,2026,9418
2026-04-22,Influenza,NSW,2026,9791
2026-04-29,Influenza,NSW,2026,10070
2026-05-06,Influenza,NSW,2026,10449
2026-05-13,Influenza,NSW,2026,10818
2026-05-20,Influenza,NSW,2026,11246
2026-05-27,Influenza,NSW,2026,11661
2026-06-03,Influenza,NSW,2026,12282
2026-06-10,Influenza,NSW,2026,13196
2026-06-17,Influenza,NSW,2026,14416
2026-06-24,Influenza,NSW,2026,16107
2026-07-01,Influenza,NSW,2026,18143
2026-07-08,Influenza,NSW,2026,21352
2026-07-15,Influenza,NSW,2026,25021
2024-09-17,Influenza,NT,2024,3010
2024-09-24,Influenza,NT,2024,3074
2024-10-02,Influenza,NT,2024,3138
2024-10-09,Influenza,NT,2024,3174
2024-10-16,Influenza,NT,2024,3205
2024-10-23,Influenza,NT,2024,3207
2024-10-30,Influenza,NT,2024,3223
2024-11-06,Influenza,NT,2024,3237
2024-11-13,Influenza,NT,2024,3247
2024-11-20,Influenza,NT,2024,3250
2024-11-27,Influenza,NT,2024,3252
2024-12-04,Influenza,NT,2024,3256
2024-12-11,Influenza,NT,2024,3267
2024-12-18,Influenza,NT,2024,3288
2024-12-25,Influenza,NT,2024,3295
2025-01-02,Influenza,NT,2025,0
2025-01-08,Influenza,NT,2025,15
2025-01-15,Influenza,NT,2025,42
2025-01-22,Influenza,NT,2025,80
2025-01-29,Influenza,NT,2025,121
2025-02-05,Influenza,NT,2025,185
2025-02-13,Influenza,NT,2025,252
2025-02-19,Influenza,NT,2025,288
2025-02-26,Influenza,NT,2025,392
2025-03-05,Influenza,NT,2025,482
2025-03-12,Influenza,NT,2025,581
2025-03-19,Influenza,NT,2025,616
2025-03-26,Influenza,NT,2025,755
2025-04-02,Influenza,NT,2025,846
2025-04-09,Influenza,NT,2025,968
2025-04-16,Influenza,NT,2025,1077
2025-04-23,Influenza,NT,2025,1186
2025-04-30,Influenza,NT,2025,1351
2025-05-07,Influenza,NT,2025,1396
2025-05-14,Influenza,NT,2025,1483
2025-05-21,Influenza,NT,2025,1483
2025-05-28,Influenza,NT,2025,1600
2025-06-04,Influenza,NT,2025,1639
2025-06-11,Influenza,NT,2025,1696
2025-06-18,Influenza,NT,2025,1801
2025-06-25,Influenza,NT,2025,1859
2025-07-02,Influenza,NT,2025,1925
2025-07-09,Influenza,NT,2025,1947
2025-07-16,Influenza,NT,2025,2245
2025-07-23,Influenza,NT,2025,2438
2025-07-30,Influenza,NT,2025,2634
2025-08-06,Influenza,NT,2025,2792
2025-08-13,Influenza,NT,2025,2957
2025-08-20,Influenza,NT,2025,3066
2025-08-27,Influenza,NT,2025,3172
2025-09-03,Influenza,NT,2025,3312
2025-09-10,Influenza,NT,2025,3427
2025-09-17,Influenza,NT,2025,3552
2025-09-24,Influenza,NT,2025,3653
2025-10-01,Influenza,NT,2025,3758
2025-10-08,Influenza,NT,2025,3821
2025-10-15,Influenza,NT,2025,3906
2025-10-22,Influenza,NT,2025,3968
2025-10-29,Influenza,NT,2025,4041
2025-11-05,Influenza,NT,2025,4119
2025-11-12,Influenza,NT,2025,4238
2025-11-19,Influenza,NT,2025,4313
2025-11-26,Influenza,NT,2025,4507
2025-12-03,Influenza,NT,2025,4702
2025-12-10,Influenza,NT,2025,4855
2025-12-17,Influenza,NT,2025,4985
2025-12-24,Influenza,NT,2025,5170
2026-01-02,Influenza,NT,2026,0
2026-01-07,Influenza,NT,2026,0
2026-01-14,Influenza,NT,2026,126
2026-01-21,Influenza,NT,2026,193
2026-01-28,Influenza,NT,2026,261
2026-02-04,Influenza,NT,2026,323
2026-02-11,Influenza,NT,2026,353
2026-02-18,Influenza,NT,2026,393
2026-02-25,Influenza,NT,2026,416
2026-03-04,Influenza,NT,2026,441
2026-03-11,Influenza,NT,2026,462
2026-03-18,Influenza,NT,2026,471
2026-03-25,Influenza,NT,2026,478
2026-04-01,Influenza,NT,2026,491
2026-04-08,Influenza,NT,2026,504
2026-04-15,Influenza,NT,2026,522
2026-04-22,Influenza,NT,2026,536
2026-04-29,Influenza,NT,2026,555
2026-05-06,Influenza,NT,2026,579
2026-05-13,Influenza,NT,2026,600
2026-05-20,Influenza,NT,2026,621
2026-05-27,Influenza,NT,2026,634
2026-06-03,Influenza,NT,2026,637
2026-06-10,Influenza,NT,2026,642
2026-06-17,Influenza,NT,2026,647
2026-06-24,Influenza,NT,2026,656
2026-07-01,Influenza,NT,2026,661
2026-07-08,Influenza,NT,2026,668
2026-07-15,Influenza,NT,2026,677
2024-09-17,Influenza,National,2024,337334
2024-09-24,Influenza,National,2024,341292
2024-10-02,Influenza,National,2024,344942
2024-10-09,Influenza,National,2024,347087
2024-10-16,Influenza,National,2024,348739
2024-10-23,Influenza,National,2024,350264
2024-10-30,Influenza,National,2024,351641
2024-11-06,Influenza,National,2024,352920
2024-11-13,Influenza,National,2024,354383
2024-11-20,Influenza,National,2024,355815
2024-11-27,Influenza,National,2024,357293
2024-12-04,Influenza,National,2024,358785
2024-12-11,Influenza,National,2024,360336
2024-12-18,Influenza,National,2024,361846
2024-12-25,Influenza,National,2024,363418
2025-01-02,Influenza,National,2025,19
2025-01-08,Influenza,National,2025,1477
2025-01-15,Influenza,National,2025,5453
2025-01-22,Influenza,National,2025,8683
2025-01-29,Influenza,National,2025,11611
2025-02-05,Influenza,National,2025,14898
2025-02-13,Influenza,National,2025,18930
2025-02-19,Influenza,National,2025,21197
2025-02-26,Influenza,National,2025,25799
2025-03-05,Influenza,National,2025,29949
2025-03-12,Influenza,National,2025,33806
2025-03-19,Influenza,National,2025,38577
2025-03-26,Influenza,National,2025,43248
2025-04-02,Influenza,National,2025,48286
2025-04-09,Influenza,National,2025,54278
2025-04-16,Influenza,National,2025,59848
2025-04-23,Influenza,National,2025,63523
2025-04-30,Influenza,National,2025,68553
2025-05-07,Influenza,National,2025,72360
2025-05-14,Influenza,National,2025,76702
2025-05-21,Influenza,National,2025,76702
2025-05-28,Influenza,National,2025,89165
2025-06-04,Influenza,National,2025,98155
2025-06-11,Influenza,National,2025,107204
2025-06-18,Influenza,National,2025,119444
2025-06-25,Influenza,National,2025,134787
2025-07-02,Influenza,National,2025,153961
2025-07-09,Influenza,National,2025,172421
2025-07-16,Influenza,National,2025,195878
2025-07-23,Influenza,National,2025,216697
2025-07-30,Influenza,National,2025,236059
2025-08-06,Influenza,National,2025,255744
2025-08-13,Influenza,National,2025,275944
2025-08-20,Influenza,National,2025,295289
2025-08-27,Influenza,National,2025,314157
2025-09-03,Influenza,National,2025,331804
2025-09-10,Influenza,National,2025,350190
2025-09-17,Influenza,National,2025,365494
2025-09-24,Influenza,National,2025,378982
2025-10-01,Influenza,National,2025,390214
2025-10-08,Influenza,National,2025,398740
2025-10-15,Influenza,National,2025,406218
2025-10-22,Influenza,National,2025,413804
2025-10-29,Influenza,National,2025,420905
2025-11-05,Influenza,National,2025,428047
2025-11-12,Influenza,National,2025,436382
2025-11-19,Influenza,National,2025,445292
2025-11-26,Influenza,National,2025,454450
2025-12-03,Influenza,National,2025,464077
2025-12-10,Influenza,National,2025,474566
2025-12-17,Influenza,National,2025,485242
2025-12-24,Influenza,National,2025,495414
2026-01-02,Influenza,National,2026,46
2026-01-07,Influenza,National,2026,1806
2026-01-14,Influenza,National,2026,6572
2026-01-21,Influenza,National,2026,9389
2026-01-28,Influenza,National,2026,11280
2026-02-04,Influenza,National,2026,13175
2026-02-11,Influenza,National,2026,14922
2026-02-18,Influenza,National,2026,16408
2026-02-25,Influenza,National,2026,18042
2026-03-04,Influenza,National,2026,19560
2026-03-11,Influenza,National,2026,21037
2026-03-18,Influenza,National,2026,22540
2026-03-25,Influenza,National,2026,23902
2026-04-01,Influenza,National,2026,25160
2026-04-08,Influenza,National,2026,26028
2026-04-15,Influenza,National,2026,27128
2026-04-22,Influenza,National,2026,28036
2026-04-29,Influenza,National,2026,28805
2026-05-06,Influenza,National,2026,29615
2026-05-13,Influenza,National,2026,30398
2026-05-20,Influenza,National,2026,31318
2026-05-27,Influenza,National,2026,32192
2026-06-03,Influenza,National,2026,33316
2026-06-10,Influenza,National,2026,34779
2026-06-17,Influenza,National,2026,36619
2026-06-24,Influenza,National,2026,39054
2026-07-01,Influenza,National,2026,42046
2026-07-08,Influenza,National,2026,46263
2026-07-15,Influenza,National,2026,51337
2024-09-17,Influenza,QLD,2024,74668
2024-09-24,Influenza,QLD,2024,75545
2024-10-02,Influenza,QLD,2024,76174
2024-10-09,Influenza,QLD,2024,76523
2024-10-16,Influenza,QLD,2024,76765
2024-10-23,Influenza,QLD,2024,77053
2024-10-30,Influenza,QLD,2024,77358
2024-11-06,Influenza,QLD,2024,77514
2024-11-13,Influenza,QLD,2024,77752
2024-11-20,Influenza,QLD,2024,77958
2024-11-27,Influenza,QLD,2024,78206
2024-12-04,Influenza,QLD,2024,78368
2024-12-11,Influenza,QLD,2024,78708
2024-12-18,Influenza,QLD,2024,79046
2024-12-25,Influenza,QLD,2024,79197
2025-01-02,Influenza,QLD,2025,0
2025-01-08,Influenza,QLD,2025,158
2025-01-15,Influenza,QLD,2025,1082
2025-01-22,Influenza,QLD,2025,1758
2025-01-29,Influenza,QLD,2025,2352
2025-02-05,Influenza,QLD,2025,2991
2025-02-13,Influenza,QLD,2025,3853
2025-02-19,Influenza,QLD,2025,4400
2025-02-26,Influenza,QLD,2025,5493
2025-03-05,Influenza,QLD,2025,6363
2025-03-12,Influenza,QLD,2025,7099
2025-03-19,Influenza,QLD,2025,8179
2025-03-26,Influenza,QLD,2025,9112
2025-04-02,Influenza,QLD,2025,10388
2025-04-09,Influenza,QLD,2025,12093
2025-04-16,Influenza,QLD,2025,13886
2025-04-23,Influenza,QLD,2025,14890
2025-04-30,Influenza,QLD,2025,15877
2025-05-07,Influenza,QLD,2025,16659
2025-05-14,Influenza,QLD,2025,17554
2025-05-21,Influenza,QLD,2025,17554
2025-05-28,Influenza,QLD,2025,19828
2025-06-04,Influenza,QLD,2025,21146
2025-06-11,Influenza,QLD,2025,22687
